en,bg,description,file,hash
Create unpaid order,Създаване на неплатена поръчка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,f17cd48c1aec26d89443b667d7df704a
Created,Създадено,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,0eceeb45861f9585dd7a97a3e36f85c6
Current query,Текуща заявка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,7339082929e13b9d9c3b9bf8ae8fbb23
Custom line item,Персонализиран ред,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,a6e26084769ad095fcde3159c16d5db2
Custom line quantity,Количество на персонализирания ред,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,872317c9288b3cfb3b82746ce27e0f30
Custom line tax rate,Данъчна ставка на персонализирания ред,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,30c07aed3af903e789b409fd0673129f
Custom line title,Заглавие на персонализирания ред,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,fb1a11f8fc1d48b2f11816b395c2cba6
Custom line unit price,Единична цена на персонализирания ред,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,b69835a5e6f5e78d1017425a7b3a6b82
Customer,Клиент,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,ce26601dac0dea138b7295f02b7620a7
Customer Emails,Имейли до клиенти,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,a6fbe21b54ac55f7e1331c743da24463
Customer lookup,Търсене на клиент,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,c4257aad23267a9dd5d50f4c699d86b1
Customer search,Търсене на клиенти,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,5fb9f4ff81ee04efa9f4039099a588dc
Delivery,Доставка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,065ab3a28ca4f16f55f103adc7d0226f
Discount,Отстъпка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,104d9898c04874d0fbac36e125fa1369
Discount code,Код за отстъпка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,aa74397584da0fd719c7f349ba31e399
Email,Имейл,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,ce8ae9da5b7cd6c3df2929543a9af92d
Email payment link after creation,Изпращане на връзка за плащане по имейл след създаване,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,042b6755c11658e9224354ee04173d45
Export activity,Експортиране на активност,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,073b61754041ad1aed382b19c1555256
Export CSV,Експортиране на CSV,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,c04f1e4841a6af78088d6ccf6f3a8a76
Export line items,Експортиране на редове от поръчки,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,85e74693ddf6769975f3991ab0ddbaa2
Export queue,Опашка за експортиране,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,c6b031323de6cecfe0e5fc961b2b4631
Failed,Неуспешна,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,d7c8c85bf79bbe1b7188497c32c3b0ca
Failed or expired,Неуспешна или изтекла,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,b9e1b447931b3c7a0fa173f7a6b02b40
Filter fulfilment by method,Филтриране на изпълнението по метод,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,7781da48cb7ae27c5dbf3387ccf1df63
Filter fulfilment by work type,Филтриране на изпълнението по тип работа,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,1b8850e9db48141aefb940a2f8af3eec
Find products by title or SKU,Намерете продукти по заглавие или SKU,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,469c0d150899950927978f0b03ac35ff
First name,Собствено име,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,20db0bfeecd8fe60533206a2b5e9891a
Fulfilment,Изпълнение,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,e6780ac40081103092aa3edcd68ab644
Fulfilment Activity,Активност по изпълнение,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,f603ed0e9c8368c3a1312265f5d3e0c8
Fulfilment Queue,Опашка за изпълнение,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,e0be8c32dce69d10f2a50f59b0ff8e5f
Fulfilment: %s,Изпълнение: %s,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,9e8a582918dd88aa6127305d3de3905a
Internal note,Вътрешна бележка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,08643daceac5930a01274e8e41de11b3
Inventory or operational exception.,Изключение в инвентара или в операциите.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,61e0e9a96bbaa2e028effd4ffe3cee98
Invoice,Фактура,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,466eadd40b3c10580e3ab4e8061161ce
Items,Артикули,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,9dea4016dbcc290b773ab2fae678aaa8
Last name,Фамилно име,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,8d3f5eff9c40ee315d452392bed5309b
Loads customer contact and address fields from the most recent order for that email.,Зарежда полетата за контакт и адрес на клиента от последната поръчка за този имейл.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,7d0770a2e1a5ece5f917abd40c0b89e2
Local delivery,Локална доставка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,e0fad42b51b29f19b2acfd276e205615
Manual Order,Ръчна поръчка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,ef6e3146ad2c182a5959d36d844f9e86
Merchant/customer canceled,Отказано от търговец/клиент,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,7ea0cffdb5e03c843347eeb581108032
Message,Съобщение,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,4c2a8fe7eaf24721cc7a9f0175115bd4
"Mug, SKU, plate...","Чаша, SKU, чиния...",,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,b518be76916411c019579565839c93d0
"Name, email, phone, city...","Име, имейл, телефон, град...",,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,c0827d5661249e051b675e0492c5313c
Needs attention,Нуждае се от внимание,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,d6f5722e464f95d8d6411841b90ee6d2
New,Нов,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,03c2e7e41ffc181a4e84080b4710e81e
No customer notifications logged yet.,Все още не са регистрирани известия до клиента.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,48218fcfd788b4b5f56dd426db85bcfa
No fulfilment activity logged yet.,Все още не е регистрирана активност по изпълнение.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,499b71b49b1de36650f9c940f4371b20
No fulfilment exceptions yet.,Все още няма изключения при изпълнение.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,995703b6516744f56e2b2f8b4a361b1f
No previous customers,Няма предишни клиенти,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,7b3beac475fb0a8dab424ade95961c6f
No products exist yet. Create or import products before creating manual orders.,Все още няма продукти. Създайте или импортирайте продукти преди да създавате ръчни поръчки.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,1fbd0aedd55864b8240e534e9fb9f9cb
Note,Бележка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,3b0649c72650c313a357338dcdfb64ec
Open payment link,Отвори връзката за плащане,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,d0b2c3bdf72e9ff236216ab6d6d5ed25
Open value,Отворена стойност,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,d81b135a9ba813779e8a735d4a05ad10
Optional,По избор,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,ebb061953c0454b2c8ee7b0ac615ebcd
Optional product,По избор продукт,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,7570eadbba79d6219415f7663646ec93
Order,Поръчка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,a240fa27925a635b08dc28c9e4f9216d
Order confirmation,Потвърждение на поръчка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,fb077ecba55e5552916bde26d8b9e794
Order detail,Детайли на поръчката,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,1ed94d36d645c22f77807b47707e309b
Order items,Артикули на поръчката,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,2cee9edacddde0856a46d7db6aff9110
orders,поръчки,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,12c500ed0b7879105fb46af0f246be87
Orders,Поръчки,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,7442e29d7d53e549b78d93c46b8cdcfc
Orders accepted before stock arrives.,"Поръчки, приети преди пристигане на наличността.",,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,3a184f7642ee65781b1a4a0242856d31
"Orders created by checkout, including pending and failed payment attempts.","Поръчки, създадени при плащане, включително чакащи и неуспешни опити за плащане.",,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,4c0d3299201143545dfac8a2ab2a5091
Paid,Платена,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,e0010a0a1a3259ab5c06a19bad532851
Paid orders requiring fulfilment work until delivered or returned.,"Платени поръчки, изискващи работа по изпълнение до доставяне или връщане.",,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,d4c9cb8702b6baa94221ab2670de0f54
Paid orders still visible in fulfilment.,"Платени поръчки, все още видими в изпълнението.",,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,76d71099a0c7c0ed07541d45da3d1828
Paid revenue and order activity for the last 7 days.,Платен приход и активност на поръчките за последните 7 дни.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,2fcc9018856382daccb5ac748a762f09
Payment complete,Плащането е завършено,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,ee1b6abe834d652a74fedd2f61a499e1
Payment link,Връзка за плащане,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,f9c43173e5db74a01dd11ce73fbbb237
Payment link email,Имейл с връзка за плащане,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,2d339f6d6a7836bc7e63a6110e7f428b
Payment method,Метод на плащане,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,f0aaaae189e9c7711931a65ffcd22543
Pending,Чакаща,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,2d13df6f8b5e4c5af9f87e0dc39df69d
Pending + processing,Чакащи + в обработка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,5ee9e530fbbd898c2afbf8d6443ada5c
Phone,Телефон,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,bcc254b55c4a1babdf1dcb82c207506b
Pickup,Вземане от място,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,96fd07f8244c1d8b9a38930ea4bdec97
Pickup ready,Готово за вземане,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,0dffa27c3c6d1a40e4a140c9c98b5241
Postal code,Пощенски код,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,572ed696f21038e6cc6c86bb272a3222
"Prefilled from order %s. Review stock, fulfilment, discounts, and customer details before creating the new order.","Предварително попълнено от поръчка %s. Прегледайте наличността, изпълнението, отстъпките и данните за клиента преди да създадете новата поръчка.",,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,f97bd71687a31b6a28ff10573d21858c
Preorder,Предварителна поръчка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,5be8b098f9b79cf3b18767ffc5ecd169
Preview total,Преглед на общата сума,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,16bb0e271c9076fd73feb844171ae3f5
Processing,В обработка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,643562a9ae7099c8aabfdc93478db117
Product line %d,Ред на продукт %d,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,2d34d61c1f9aaf73dee83368df35551d
Qty,К-во,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,03ab340b3f99e03cff9e84314ead38c0
Quantity line %d,Ред за количество %d,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,eb2f177e03189752cf20025cacbe6d04
Recent confirmations and fulfilment milestone emails.,Скорошни потвърждения и имейли за етапи на изпълнение.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,b8106d23e5dc2a6029fd502651738471
"Recent manual shipment, delivery, return, and tracking updates.","Скорошни ръчни актуализации на пратка, доставка, връщане и проследяване.",,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,8c9715eff36da82e578585fa60dbc23e
Recent Orders,Скорошни поръчки,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,fd3458547ef9c3a8bd0e1e1b4ef2b4dd
Repeat,Повторение,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,7020426cfb0a204051be4b3053d2acc8
Reset,Нулиране,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,526d688f37a86d3c3f27d0c5016eb71d
Revenue chart,Графика на прихода,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,9ab66dbcdad20bc40ec2168b24cc1bcd
Revenue Overview,Общ преглед на прихода,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,0b2ebf93afe5d231202b9adea9260dba
Search,Търсене,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,13348442cc6a27032d2b4aa28b75a5d3
Search customers,Търсене на клиенти,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,8c21c47c1d902c8a2a72183ab53387d3
Select previous customer,Избор на предишен клиент,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,f609d32846b09ecad6d8df2b355d92b1
Select product,Избор на продукт,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,94f4a55d52037aee6f01a214739d0fec
Sent,Изпратено,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,7f8c0283f16925caed8e632086b81b9c
"Service, setup fee, adjustment","Услуга, такса за настройка, корекция",,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,58ee08755c69f6a7a26bd748529e9503
Shipping,Доставка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,ea9cf7e47ff33b2be14e6dd07cbcefc6
Status,Статус,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,ec53a8c4f07baed5d8825072c89799be
Subtotal,Междинна сума,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,2194aaec8cc7086ab0e93f74547e5f53
Tax %,Данък %,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,a7fa76ae71664800f8994ad52581e3c2
Test email,Тестов имейл,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,d0bcd38c77602b5db10697502d93c9ec
The product dropdowns below are filtered by this term. Selected products stay available after filtering.,Падащите менюта с продукти по-долу са филтрирани по този термин. Избраните продукти остават налични след филтрирането.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,6560ac976a05111969d55d3570faf3ee
Time,Час,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,a76d4ef5f3f6a672bbfab2865563e530
Total,Общо,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,96b0141273eabab320119c467cdcaf17
Tracking,Проследяване,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,2205dc082ba550b67ad71e3e2241d9a6
Type,Тип,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,a1fa27779242b4902f7ae3bdd5c6d508
Unfulfilled or in-progress fulfilment.,Неизпълнено или в процес на изпълнение.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,117a87ee4aadc13069fb7cf71f173f71
Unit price,Единична цена,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,6c957f72dc8cdacc75762f2cbdcdfaf2
Update,Актуализиране,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,06933067aafd48425d67bcb01bba5cb6
Use customer,Използване на клиент,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,54d0e80416c749abff9ed1e338d51c65
User,Потребител,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,8f9bfe9d1345237cb3b2b205864da075
View all orders,Преглед на всички поръчки,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,2309d9606fa9660d65acfbb60d055284
VIP,VIP,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,5a11e0bd65af42743f1db2f10bcbba8e
Actions,Действия,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,06df33001c1d7187fdd81ea1f5b277aa
All attempts,Всички опити,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,2042605b7727ccdef05ecd5e33649575
All events,Всички събития,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,1aafb073a1a78e52e044177f67da6615
All refunds,Всички възстановявания,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,f1d04a8e88ccdad54438bd32bd462be7
All states,Всички щати/области,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,6d28b9c928bcbe9303fbb74f8e7d2630
All statuses,Всички статуси,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,96e3d398260724e0a83da53a2e9f20e7
Amount,Сума,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,b2f40690858b404ed10e62bdf422c704
Any,Всякакъв,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ed36a1ef76a59ee3f15180e0441188ad
Apply filters,Прилагане на филтри,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,79ee641715155ec7d121815215f2b70c
Attempt flow looks healthy for this filter.,Потокът на опитите изглежда наред за този филтър.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,cf8bb834c2fae76443da35e2653f31c2
Attempt ID,ID на опита,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,65e7b417776a888ef4a04dea6915c317
Attempt visibility,Видимост на опитите,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,f497fa68d9b65adac9313da52d73f0c6
Attempts,Опити,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,7ba3b8236d48d4f4c5ec03c3fe6b75a9
Awaiting final state,Изчаква окончателен статус,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,22579c32b4632dcf789d5287be8495ca
Awaiting gateway confirmation,Изчаква потвърждение от платежния доставчик,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,7b6fb78903ce0cb27b26810d19c588f6
Awaiting provider confirmation,Изчаква потвърждение от доставчика,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,9b08c129051be5b9bb4173eeb66c6493
Bank Transfer,Банков превод,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,3726d2bc671a53445f9f57095bf9d76b
Canceled,Отказана,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,0e22fe7d45f8e5632a4abf369b24e29c
Check refund status from the order detail page until the provider confirms.,"Проверявайте статуса на възстановяването от страницата с детайли на поръчката, докато доставчикът потвърди.",,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,630b880d591ddf4367bdef27f0aaefed
Check status,Проверка на статус,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,eb198fdad4db7833129225464420e067
Completed,Завършена,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,07ca5050e697392c9ed47e6453f1453f
Context,Контекст,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ad4e206408c1c59bfb8a057ba7857446
Created,Създадено,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,0eceeb45861f9585dd7a97a3e36f85c6
Current audit window,Текущ прозорец за одит,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,61f7ec20d6888e4283642e24c210ff5c
Current filtered set,Текущ филтриран набор,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,261e95a8ce812a99ee8c6a68163c85a5
Demo,Демо,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,f0258b6685684c113bad94d91b8fa02a
Detail,Детайл,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,a254c25adc7d10d7e9c4889484f875a5
Event,Събитие,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,a4ecfc70574394990cf17bd83df499f7
Export attempts,Експортиране на опити,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,84e74ec146a641d80fd8ab3e9c8b4c9b
Export CSV,Експортиране на CSV,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,c04f1e4841a6af78088d6ccf6f3a8a76
External ID,Външен ID,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,01ddb49044c161b11fdb0c41adbeb3b3
Failed,Неуспешна,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,d7c8c85bf79bbe1b7188497c32c3b0ca
Failed attempts,Неуспешни опити,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,8de5dec02727520d8b1215f06862a620
Failed only,Само неуспешни,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,975742c2b1056a87830e5c7695aa220f
Gateway,Платежен доставчик,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,926dec9494209cb088b4962509df1a91
"Gateway attempt lifecycle across checkout, payment links, retries, and client-side confirmations.","Жизнен цикъл на опитите на платежния доставчик през плащане, връзки за плащане, повторни опити и клиентски потвърждения.",,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,d488e699bf3ae312e040fbf3b0055986
"Gateway attempt lifecycle for this order, including retries and client-side confirmations.","Жизнен цикъл на опитите на платежния доставчик за тази поръчка, включително повторни опити и клиентски потвърждения.",,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,edf558c23686f3dc62e8507dd4eae6b1
Gateway Status,Статус на платежния доставчик,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,6f76790c71270306830a0507202f3d14
Gateways,Платежни доставчици,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,f4bb39e6340915be908d4b0121d6a05a
Initialized,Инициализиран,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,59d87a4758a9d35fbaf6b204341bb399
Issued,Издадено,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,76bfc7f2b681dbab03ac439f9a605a3d
Latest attempt,Последен опит,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,0570c59bc863d54b01a2050d91af87ec
Latest refund event,Последно събитие за възстановяване,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,5dd0c3e0dc427ab0f3620bf9c6769bec
Logged refund amount,Регистрирана сума на възстановяване,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,998b84eb94ae88db70626c1919c19cd4
Method,Метод,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,4c3880bb027f159e801041b1021e88e8
Mollie,Mollie,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,7c478959c218087ffc4ad5d96e7f66a6
Needs retry or review,Нуждае се от повторен опит или преглед,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,3c27ed6d3d85c6ccc11f273db0f98059
No,Не,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,bafd7322c6e97d25b6299b5d6fe8920b
No events,Няма събития,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ee210f096a32271ef43ccd1035af27d4
No failed attempts in this set,Няма неуспешни опити в този набор,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,2f45cf071e31f3d875a4a31d4a19975d
No gateway attempts have been logged for this order yet.,Все още не са регистрирани опити на платежния доставчик за тази поръчка.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,32bcc67754d513b51b2a244752684596
No payment attempts match the current filters yet.,"Все още няма опити за плащане, отговарящи на текущите филтри.",,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,d1c7bfe6146966d0c69cef9828bc1feb
No payment attempts yet,Все още няма опити за плащане,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,3267bdafd104b49ca018388082743999
No pending refunds in the audit window,Няма чакащи възстановявания в прозореца за одит,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,530dc7b068c04c78eb271ae3757c64da
No refund events logged yet.,Все още не са регистрирани събития за възстановяване.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,68915e768f77a6753b8419fb09a5d6ab
No refund events yet,Все още няма събития за възстановяване,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,40a10c864ca2732403c13a43c223ffb4
No rejected refunds in the audit window,Няма отхвърлени възстановявания в прозореца за одит,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,1ec1f5086a115e314e5d569d9de984f4
None,Няма,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,6adf97f83acf6453d4a6a4b1070f3754
"Open the order, review provider status, and avoid duplicate refunds.","Отворете поръчката, прегледайте статуса при доставчика и избягвайте дублирани възстановявания.",,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,aba5cf9c9bc9a1a92b83b982c41b268d
Open the related order and retry payment or send a recovery link.,Отворете свързаната поръчка и повторете плащането или изпратете връзка за възстановяване.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ed557d8abe8d57f6326f7b83f162a5f9
Operational health,Оперативно здраве,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,b9deea4f8cf717d181c4e1d10097da29
Operator action,Действие на оператора,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,380b00015957362ffb808b69346edf38
Order,Поръчка,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,a240fa27925a635b08dc28c9e4f9216d
Order #%d filter active,Активен филтър за поръчка #%d,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,55b9a3eff19c874c020bc943c5d0fb79
Order ID,ID на поръчка,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,d79cf3f429596f77db95c65074663a54
Paid,Платена,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,e0010a0a1a3259ab5c06a19bad532851
Paid attempts,Платени опити,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,96cded5efbb3874929ba1cc2c4471ac1
Payment,Плащане,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,c453a4b8e8d98e82f35b67f433e3b4da
Payment Attempts,Опити за плащане,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,e4ba582ac4d08b27e376d082c73e3259
PayPal,PayPal,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ad69e733ebae8d264bccaa38d68830e8
