en,sk,description,file,hash
Payment method,Spôsob platby,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,f0aaaae189e9c7711931a65ffcd22543
Pending,Čakajúce,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,2d13df6f8b5e4c5af9f87e0dc39df69d
Pending + processing,Čakajúce + v spracovaní,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,5ee9e530fbbd898c2afbf8d6443ada5c
Phone,Telefón,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,bcc254b55c4a1babdf1dcb82c207506b
Pickup,Vyzdvihnutie,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,96fd07f8244c1d8b9a38930ea4bdec97
Pickup ready,Pripravené na vyzdvihnutie,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,0dffa27c3c6d1a40e4a140c9c98b5241
Postal code,PSČ,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,572ed696f21038e6cc6c86bb272a3222
"Prefilled from order %s. Review stock, fulfilment, discounts, and customer details before creating the new order.","Predvyplnené z objednávky %s. Pred vytvorením novej objednávky skontrolujte zásoby, vybavenie, zľavy a údaje zákazníka.",,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,f97bd71687a31b6a28ff10573d21858c
Preorder,Predobjednávka,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,5be8b098f9b79cf3b18767ffc5ecd169
Preview total,Celková suma náhľadu,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,16bb0e271c9076fd73feb844171ae3f5
Processing,Spracúva sa,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,643562a9ae7099c8aabfdc93478db117
Product line %d,Riadok produktu %d,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,2d34d61c1f9aaf73dee83368df35551d
Qty,Množ.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,03ab340b3f99e03cff9e84314ead38c0
Quantity line %d,Riadok množstva %d,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,eb2f177e03189752cf20025cacbe6d04
Recent confirmations and fulfilment milestone emails.,Nedávne potvrdenia a e-maily o míľnikoch vybavenia.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,b8106d23e5dc2a6029fd502651738471
"Recent manual shipment, delivery, return, and tracking updates.","Nedávne manuálne aktualizácie odoslania, doručenia, vrátenia a sledovania.",,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,8c9715eff36da82e578585fa60dbc23e
Recent Orders,Nedávne Objednávky,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,fd3458547ef9c3a8bd0e1e1b4ef2b4dd
Repeat,Zopakovať,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,7020426cfb0a204051be4b3053d2acc8
Reset,Resetovať,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,526d688f37a86d3c3f27d0c5016eb71d
Revenue chart,Graf príjmov,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,9ab66dbcdad20bc40ec2168b24cc1bcd
Revenue Overview,Prehľad Príjmov,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,0b2ebf93afe5d231202b9adea9260dba
Search,Hľadať,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,13348442cc6a27032d2b4aa28b75a5d3
Search customers,Hľadať zákazníkov,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,8c21c47c1d902c8a2a72183ab53387d3
Select previous customer,Vybrať predchádzajúceho zákazníka,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,f609d32846b09ecad6d8df2b355d92b1
Select product,Vybrať produkt,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,94f4a55d52037aee6f01a214739d0fec
Sent,Odoslané,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,7f8c0283f16925caed8e632086b81b9c
"Service, setup fee, adjustment","Služba, poplatok za nastavenie, úprava",,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,58ee08755c69f6a7a26bd748529e9503
Shipping,Doprava,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,ea9cf7e47ff33b2be14e6dd07cbcefc6
Status,Stav,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,ec53a8c4f07baed5d8825072c89799be
Subtotal,Medzisúčet,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,2194aaec8cc7086ab0e93f74547e5f53
Tax %,Daň %,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,a7fa76ae71664800f8994ad52581e3c2
Test email,Testovací e-mail,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,d0bcd38c77602b5db10697502d93c9ec
The product dropdowns below are filtered by this term. Selected products stay available after filtering.,Rozbaľovacie zoznamy produktov nižšie sú filtrované podľa tohto výrazu. Vybrané produkty zostávajú dostupné aj po filtrovaní.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,6560ac976a05111969d55d3570faf3ee
Time,Čas,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,a76d4ef5f3f6a672bbfab2865563e530
Total,Celkom,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,96b0141273eabab320119c467cdcaf17
Tracking,Sledovanie,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,2205dc082ba550b67ad71e3e2241d9a6
Type,Typ,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,a1fa27779242b4902f7ae3bdd5c6d508
Unfulfilled or in-progress fulfilment.,Nevybavené alebo prebiehajúce vybavenie.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,117a87ee4aadc13069fb7cf71f173f71
Unit price,Jednotková cena,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,6c957f72dc8cdacc75762f2cbdcdfaf2
Update,Aktualizovať,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,06933067aafd48425d67bcb01bba5cb6
Use customer,Použiť zákazníka,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,54d0e80416c749abff9ed1e338d51c65
User,Používateľ,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,8f9bfe9d1345237cb3b2b205864da075
View all orders,Zobraziť všetky objednávky,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,2309d9606fa9660d65acfbb60d055284
VIP,VIP,,site/modules/Mercato/src/Admin/ProcessMercatoOrderPanels.php,5a11e0bd65af42743f1db2f10bcbba8e
Actions,Akcie,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,06df33001c1d7187fdd81ea1f5b277aa
All attempts,Všetky pokusy,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,2042605b7727ccdef05ecd5e33649575
All events,Všetky udalosti,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,1aafb073a1a78e52e044177f67da6615
All refunds,Všetky refundácie,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,f1d04a8e88ccdad54438bd32bd462be7
All states,Všetky stavy,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,6d28b9c928bcbe9303fbb74f8e7d2630
All statuses,Všetky stavy,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,96e3d398260724e0a83da53a2e9f20e7
Amount,Suma,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,b2f40690858b404ed10e62bdf422c704
Any,Akékoľvek,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ed36a1ef76a59ee3f15180e0441188ad
Apply filters,Použiť filtre,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,79ee641715155ec7d121815215f2b70c
Attempt flow looks healthy for this filter.,Priebeh pokusov vyzerá pre tento filter v poriadku.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,cf8bb834c2fae76443da35e2653f31c2
Attempt ID,ID pokusu,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,65e7b417776a888ef4a04dea6915c317
Attempt visibility,Viditeľnosť pokusov,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,f497fa68d9b65adac9313da52d73f0c6
Attempts,Pokusy,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,7ba3b8236d48d4f4c5ec03c3fe6b75a9
Awaiting final state,Čaká sa na konečný stav,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,22579c32b4632dcf789d5287be8495ca
Awaiting gateway confirmation,Čaká sa na potvrdenie od platobnej brány,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,7b6fb78903ce0cb27b26810d19c588f6
Awaiting provider confirmation,Čaká sa na potvrdenie poskytovateľa,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,9b08c129051be5b9bb4173eeb66c6493
Bank Transfer,Bankový prevod,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,3726d2bc671a53445f9f57095bf9d76b
Canceled,Zrušené,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,0e22fe7d45f8e5632a4abf369b24e29c
Check refund status from the order detail page until the provider confirms.,"Kontrolujte stav refundácie na stránke detailu objednávky, kým ju poskytovateľ nepotvrdí.",,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,630b880d591ddf4367bdef27f0aaefed
Check status,Skontrolovať stav,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,eb198fdad4db7833129225464420e067
Completed,Dokončené,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,07ca5050e697392c9ed47e6453f1453f
Context,Kontext,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ad4e206408c1c59bfb8a057ba7857446
Created,Vytvorené,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,0eceeb45861f9585dd7a97a3e36f85c6
Current audit window,Aktuálne obdobie auditu,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,61f7ec20d6888e4283642e24c210ff5c
Current filtered set,Aktuálna filtrovaná množina,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,261e95a8ce812a99ee8c6a68163c85a5
Demo,Ukážka,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,f0258b6685684c113bad94d91b8fa02a
Detail,Detail,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,a254c25adc7d10d7e9c4889484f875a5
Event,Udalosť,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,a4ecfc70574394990cf17bd83df499f7
Export attempts,Exportovať pokusy,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,84e74ec146a641d80fd8ab3e9c8b4c9b
Export CSV,Exportovať CSV,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,c04f1e4841a6af78088d6ccf6f3a8a76
External ID,Externé ID,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,01ddb49044c161b11fdb0c41adbeb3b3
Failed,Zlyhalo,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,d7c8c85bf79bbe1b7188497c32c3b0ca
Failed attempts,Neúspešné pokusy,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,8de5dec02727520d8b1215f06862a620
Failed only,Iba neúspešné,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,975742c2b1056a87830e5c7695aa220f
Gateway,Platobná brána,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,926dec9494209cb088b4962509df1a91
"Gateway attempt lifecycle across checkout, payment links, retries, and client-side confirmations.","Priebeh pokusov platobnej brány naprieč checkoutom, odkazmi na platbu, opakovaniami a potvrdeniami na strane klienta.",,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,d488e699bf3ae312e040fbf3b0055986
"Gateway attempt lifecycle for this order, including retries and client-side confirmations.",Priebeh pokusov platobnej brány pre túto objednávku vrátane opakovaní a potvrdení na strane klienta.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,edf558c23686f3dc62e8507dd4eae6b1
Gateway Status,Stav Platobnej Brány,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,6f76790c71270306830a0507202f3d14
Gateways,Platobné brány,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,f4bb39e6340915be908d4b0121d6a05a
Initialized,Inicializované,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,59d87a4758a9d35fbaf6b204341bb399
Issued,Vystavené,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,76bfc7f2b681dbab03ac439f9a605a3d
Latest attempt,Posledný pokus,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,0570c59bc863d54b01a2050d91af87ec
Latest refund event,Posledná udalosť refundácie,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,5dd0c3e0dc427ab0f3620bf9c6769bec
Logged refund amount,Zaznamenaná suma refundácie,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,998b84eb94ae88db70626c1919c19cd4
Method,Metóda,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,4c3880bb027f159e801041b1021e88e8
Mollie,Mollie,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,7c478959c218087ffc4ad5d96e7f66a6
Needs retry or review,Vyžaduje opakovanie alebo kontrolu,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,3c27ed6d3d85c6ccc11f273db0f98059
No,Nie,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,bafd7322c6e97d25b6299b5d6fe8920b
No events,Žiadne udalosti,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ee210f096a32271ef43ccd1035af27d4
No failed attempts in this set,V tejto množine nie sú žiadne neúspešné pokusy,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,2f45cf071e31f3d875a4a31d4a19975d
No gateway attempts have been logged for this order yet.,Pre túto objednávku zatiaľ neboli zaznamenané žiadne pokusy platobnej brány.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,32bcc67754d513b51b2a244752684596
No payment attempts match the current filters yet.,Zatiaľ žiadny pokus o platbu nezodpovedá aktuálnym filtrom.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,d1c7bfe6146966d0c69cef9828bc1feb
No payment attempts yet,Zatiaľ žiadne pokusy o platbu,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,3267bdafd104b49ca018388082743999
No pending refunds in the audit window,V okne auditu nie sú žiadne čakajúce refundácie,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,530dc7b068c04c78eb271ae3757c64da
No refund events logged yet.,Zatiaľ nie sú zaznamenané žiadne udalosti refundácie.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,68915e768f77a6753b8419fb09a5d6ab
No refund events yet,Zatiaľ žiadne udalosti refundácie,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,40a10c864ca2732403c13a43c223ffb4
No rejected refunds in the audit window,V okne auditu nie sú žiadne zamietnuté refundácie,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,1ec1f5086a115e314e5d569d9de984f4
None,Žiadne,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,6adf97f83acf6453d4a6a4b1070f3754
"Open the order, review provider status, and avoid duplicate refunds.","Otvorte objednávku, skontrolujte stav u poskytovateľa a vyhnite sa duplicitným refundáciám.",,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,aba5cf9c9bc9a1a92b83b982c41b268d
Open the related order and retry payment or send a recovery link.,Otvorte súvisiacu objednávku a zopakujte platbu alebo odošlite odkaz na obnovenie.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ed557d8abe8d57f6326f7b83f162a5f9
Operational health,Prevádzkový stav,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,b9deea4f8cf717d181c4e1d10097da29
Operator action,Akcia operátora,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,380b00015957362ffb808b69346edf38
Order,Objednávka,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,a240fa27925a635b08dc28c9e4f9216d
Order #%d filter active,Aktívny filter pre objednávku #%d,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,55b9a3eff19c874c020bc943c5d0fb79
Order ID,ID objednávky,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,d79cf3f429596f77db95c65074663a54
Paid,Uhradené,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,e0010a0a1a3259ab5c06a19bad532851
Paid attempts,Uhradené pokusy,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,96cded5efbb3874929ba1cc2c4471ac1
Payment,Platba,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,c453a4b8e8d98e82f35b67f433e3b4da
Payment Attempts,Pokusy o Platbu,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,e4ba582ac4d08b27e376d082c73e3259
PayPal,PayPal,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ad69e733ebae8d264bccaa38d68830e8
Pending,Čakajúce,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,2d13df6f8b5e4c5af9f87e0dc39df69d
Pending provider result,Čakajúci výsledok poskytovateľa,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,63df2c6900548a6db835c29265cf740b
Processing,Spracúva sa,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,643562a9ae7099c8aabfdc93478db117
Processing attempts,Pokusy v spracovaní,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,570d80a25e16bfd2403145e8c168a695
Provider refund requested,Vyžiadaná refundácia u poskytovateľa,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,eb21dd9892b57e6c8f4ac8d38f2561bc
Provider rejection,Zamietnutie poskytovateľom,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ebf96aee8f000007ded980c2d2119e2a
Provider result applied,Uplatnený výsledok poskytovateľa,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,f2c54b1473c88c23cde383ce5d3f847c
Quick filters,Rýchle filtre,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,89d24daf0bdce656690f084b5f0af54e
Reason,Dôvod,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,fffcb4d1e12c96b2f571f77ad25878b8
Recent provider-backed refund requests and reconciliation events.,Nedávne žiadosti o refundáciu podporené poskytovateľom a udalosti zosúladenia.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ea611553cf949c2998ab21075f45781b
Reconciled,Zosúladené,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,279dc75d9cdde59345864c6bf38fd4b3
Refund audit looks healthy.,Audit refundácií vyzerá v poriadku.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,4fd43922e2afc6e7f975e3e4f8a18312
Refund events,Udalosti refundácie,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,6ce212ea9fc67126f7bf9ca3c9dd5f63
Refund ID,ID refundácie,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ea4ef81603749d8f4b0573ca2f926eb9
Refund visibility,Viditeľnosť refundácií,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ee7bd515262dc9460e07930ce5af3d04
Refunds,Refundácie,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,53beb26d8bca00f56fbd295fdee83459
Reset,Resetovať,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,526d688f37a86d3c3f27d0c5016eb71d
Review,Skontrolovať,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,457dd55184faedb7885afd4009d70163
State,Štát,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,46a2a41cc6e552044816a2d04634545d
Status,Stav,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ec53a8c4f07baed5d8825072c89799be
Stripe,Stripe,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ce7566d1d08cc094b74cf283cf9c56a5
Time,Čas,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,a76d4ef5f3f6a672bbfab2865563e530
Timeline,Časová os,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,3d1f92a565d3b1a61880236e33c49bf3
Updated,Aktualizované,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ff0a3b7f3daef040faf89a88fdac01b7
Wait for provider confirmation or webhook reconciliation.,Počkajte na potvrdenie poskytovateľa alebo zosúladenie cez webhook.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,a36f0e09241ce10792b1c6eed76ee60a
Watch,Sledovať,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,f20658650d987d31063b593c05980397
Yes,Áno,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,93cba07454f06a4a960172bbd6e2a435
%s is already suppressed for recovery.,%s je už vylúčený z obnovenia.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,51b007fbdf760be9b43fc673c0d7cbfc
%s is not suppressed for recovery.,%s nie je vylúčený z obnovenia.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,f372a6ca0245ca5a50579100ec07e96a
Bulk recovery cancellation failed.,Hromadné zrušenie obnovenia zlyhalo.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,fd1e985ab57353dbf36dfb0ee993d6c3
Bulk recovery cancellation was blocked.,Hromadné zrušenie obnovenia bolo zablokované.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,33c9c0145f830842fc7e59fda54d1151
Bulk recovery cancellation was blocked. Refresh the page and try again.,Hromadné zrušenie obnovenia bolo zablokované. Obnovte stránku a skúste to znova.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,356731e28b6d4e7cff2c7d4aaae98eb0
Canceled %d abandoned order(s).,Zrušených %d opustená(ých) objednávka(objednávok).,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,ca1f31bf2fcf11efde7b38b0426cfc05
Canceled unpaid order %s and released any active reservation.,Neuhradená objednávka %s bola zrušená a akákoľvek aktívna rezervácia bola uvoľnená.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,fba730bf07c49ca222594c82526c0e42
Confirm that the filtered abandoned orders should be canceled.,"Potvrďte, že filtrované opustené objednávky majú byť zrušené.",,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,88c879e2acc726964e42011f6e2d535d
Confirm that this provider refund should be submitted.,"Potvrďte, že táto refundácia u poskytovateľa má byť odoslaná.",,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,6f22ed54dcd34f58a78bef63916fc52e
Confirm that this unpaid order should be canceled.,"Potvrďte, že táto neuhradená objednávka má byť zrušená.",,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,5be5fd38b579ff109993da9c40ed00d1
Confirmation email failed.,Potvrdzujúci e-mail zlyhal.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,768180014f27f6b46358113f4daf093d
Confirmation email was blocked.,Potvrdzujúci e-mail bol zablokovaný.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,d8287e1ed651812be4c2d15fcb90a943
Confirmation email was blocked. Refresh the page and try again.,Potvrdzujúci e-mail bol zablokovaný. Obnovte stránku a skúste to znova.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,dc25fad67cffa578f656503e26c82701
CSRF token validation failed.,Overenie CSRF tokenu zlyhalo.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,e1b850614e8638b71a2de10cbfd31e49
Customer does not match this profile screen.,Zákazník nezodpovedá tejto obrazovke profilu.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,591b13c35ed31f940308e59e78a41530
Customer note failed.,Poznámka o zákazníkovi zlyhala.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,e1eca51e32e1918a6ee9af003f85550d
Customer note saved.,Poznámka o zákazníkovi bola uložená.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,7ff29c92cb39fcdb8feac5980ce65ac7
Customer note was blocked.,Poznámka o zákazníkovi bola zablokovaná.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,026c5b63521c735a49bc2ee9f2c72197
Customer note was blocked. Refresh the page and try again.,Poznámka o zákazníkovi bola zablokovaná. Obnovte stránku a skúste to znova.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,6d82a9b6749e21b6f7db9bccf08bc8c9
Discount code could not be applied.,Zľavový kód sa nepodarilo uplatniť.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,48dd2591bb5c221d947282601b024218
Enter a note before saving.,Pred uložením zadajte poznámku.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,1f7b2380621bf2c97f4f84973a43c39b
Fulfilment email failed.,E-mail o vybavení zlyhal.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,a331a4a58c066835c16f6fc948476b67
Fulfilment email was blocked.,E-mail o vybavení bol zablokovaný.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,b7295d22992c16a372ace6977ca86988
Fulfilment email was blocked. Refresh the page and try again.,E-mail o vybavení bol zablokovaný. Obnovte stránku a skúste to znova.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,6492abb23251ed1ef61e9cff846d371f
Gateway confirmed refund of %s. Payment status is now %s.,Platobná brána potvrdila refundáciu vo výške %s. Stav platby je teraz %s.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,23a436c7121cd0dac02e3c4a1729da75
Generated a new public status link for %s.,Bol vygenerovaný nový verejný odkaz na stav pre %s.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,f2916808335e3c2eaa4ca276d34a7d0b
Invalid email address.,Neplatná e-mailová adresa.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,e267e2be02cf3e29f4ba53b5d97cf78a
Inventory needs attention.,Inventár vyžaduje pozornosť.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,1328d9eff84c0162efbb58ebcbb39f9b
Keep at least one line item quantity above zero.,Ponechajte aspoň jedno množstvo riadkovej položky nad nulou.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,046953c70247aa18bb5e718c0e378116
Limited to %d orders per run.,Obmedzené na %d objednávok na jedno spustenie.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,c9e480441aa9d61a911406a22957e046
